date,fund,asset,weight
2023-11-01,Equity Risk-Parity,EQ_BA,0.0160980905493331
2023-11-01,Equity Risk-Parity,EQ_CAT,0.0165126800607627
2023-11-01,Equity Risk-Parity,EQ_CCI,0.015496842445969033
2023-11-01,Equity Risk-Parity,EQ_CMCSA,0.018531714140102774
2023-11-01,Equity Risk-Parity,EQ_COP,0.016737703488369407
2023-11-01,Equity Risk-Parity,EQ_CVX,0.02032355692543299
2023-11-01,Equity Risk-Parity,EQ_D,0.02162204956037765
2023-11-01,Equity Risk-Parity,EQ_DD,0.016749423431644005
2023-11-01,Equity Risk-Parity,EQ_DIS,0.014153107607884024
2023-11-01,Equity Risk-Parity,EQ_DOW,0.01590304064023393
2023-11-01,Equity Risk-Parity,EQ_DUK,0.02530130893003292
2023-11-01,Equity Risk-Parity,EQ_EA,0.024843676223914285
2023-11-01,Equity Risk-Parity,EQ_GE,0.01881366290276874
2023-11-01,Equity Risk-Parity,EQ_GILD,0.02923766970870911
2023-11-01,Equity Risk-Parity,EQ_GS,0.01772734135661573
2023-11-01,Equity Risk-Parity,EQ_INTC,0.01368808212987144
2023-11-01,Equity Risk-Parity,EQ_KO,0.0315408485312404
2023-11-01,Equity Risk-Parity,EQ_MMM,0.014921331307489332
2023-11-01,Equity Risk-Parity,EQ_MRK,0.04646126018173712
2023-11-01,Equity Risk-Parity,EQ_MS,0.016176336912303378
2023-11-01,Equity Risk-Parity,EQ_NEE,0.018735789287301897
2023-11-01,Equity Risk-Parity,EQ_NEM,0.018022167883096962
2023-11-01,Equity Risk-Parity,EQ_NKE,0.014023218785145673
2023-11-01,Equity Risk-Parity,EQ_NUE,0.012911884774988974
2023-11-01,Equity Risk-Parity,EQ_NVDA,0.011682322505575833
2023-11-01,Equity Risk-Parity,EQ_O,0.023697664762300872
2023-11-01,Equity Risk-Parity,EQ_OXY,0.015866902391924103
2023-11-01,Equity Risk-Parity,EQ_PLD,0.013868927021160129
2023-11-01,Equity Risk-Parity,EQ_PSA,0.01872655483989642
2023-11-01,Equity Risk-Parity,EQ_QCOM,0.012263296591161934
2023-11-01,Equity Risk-Parity,EQ_SBUX,0.018249492102101156
2023-11-01,Equity Risk-Parity,EQ_SHW,0.016250546939477802
2023-11-01,Equity Risk-Parity,EQ_SLB,0.016533759381376623
2023-11-01,Equity Risk-Parity,EQ_SO,0.024226314464308417
2023-11-01,Equity Risk-Parity,EQ_T,0.025099230027192665
2023-11-01,Equity Risk-Parity,EQ_TMUS,0.035877765138338014
2023-11-01,Equity Risk-Parity,EQ_TTWO,0.01863001706965238
2023-11-01,Equity Risk-Parity,EQ_UPS,0.015998310346121668
2023-11-01,Equity Risk-Parity,EQ_USB,0.011550100040277938
2023-11-01,Equity Risk-Parity,EQ_V,0.021499729389663172
2023-11-01,Equity Risk-Parity,EQ_WFC,0.01679324916650639
2023-11-01,Equity Risk-Parity,EQ_WMT,0.03427022052531737
2023-11-01,Equity Risk-Parity,EQ_XOM,0.01983498764144323
2023-12-01,Equity Risk-Parity,EQ_ABBV,0.03897108376670151
2023-12-01,Equity Risk-Parity,EQ_ABT,0.025017608647461526
2023-12-01,Equity Risk-Parity,EQ_ADBE,0.014332166168227245
2023-12-01,Equity Risk-Parity,EQ_AEP,0.02090904824662219
2023-12-01,Equity Risk-Parity,EQ_AMD,0.014419895975997483
2023-12-01,Equity Risk-Parity,EQ_AMGN,0.027132961954638418
2023-12-01,Equity Risk-Parity,EQ_AMT,0.015749113566304696
2023-12-01,Equity Risk-Parity,EQ_BA,0.015716503926402534
2023-12-01,Equity Risk-Parity,EQ_CAT,0.015684121065252136
2023-12-01,Equity Risk-Parity,EQ_CCI,0.01526482565382304
2023-12-01,Equity Risk-Parity,EQ_CMCSA,0.01854411192744183
2023-12-01,Equity Risk-Parity,EQ_COP,0.016984268097162313
2023-12-01,Equity Risk-Parity,EQ_CVX,0.020614894286567043
2023-12-01,Equity Risk-Parity,EQ_D,0.01948999113283876
2023-12-01,Equity Risk-Parity,EQ_DD,0.01631539149383648
2023-12-01,Equity Risk-Parity,EQ_DIS,0.0159495910810048
2023-12-01,Equity Risk-Parity,EQ_DOW,0.01677931321330419
2023-12-01,Equity Risk-Parity,EQ_DUK,0.02468517637600599
2023-12-01,Equity Risk-Parity,EQ_EA,0.023701714268135943
2023-12-01,Equity Risk-Parity,EQ_GE,0.01938314697486978
2023-12-01,Equity Risk-Parity,EQ_GILD,0.02593254354230397
2023-12-01,Equity Risk-Parity,EQ_GS,0.01648630319512428
2023-12-01,Equity Risk-Parity,EQ_INTC,0.014699732264138905
2023-12-01,Equity Risk-Parity,EQ_KO,0.034450775915695835
2023-12-01,Equity Risk-Parity,EQ_MMM,0.014601518570714591
2023-12-01,Equity Risk-Parity,EQ_MRK,0.04159569036762647
2023-12-01,Equity Risk-Parity,EQ_MS,0.015176044447167887
2023-12-01,Equity Risk-Parity,EQ_NEE,0.017965780717022865
2023-12-01,Equity Risk-Parity,EQ_NEM,0.020320526473254788
2023-12-01,Equity Risk-Parity,EQ_NKE,0.015242540214158364
2023-12-01,Equity Risk-Parity,EQ_NUE,0.01306393822090411
2023-12-01,Equity Risk-Parity,EQ_NVDA,0.013997445159989196
2023-12-01,Equity Risk-Parity,EQ_O,0.022199617791832552
2023-12-01,Equity Risk-Parity,EQ_OXY,0.01812197741107161
2023-12-01,Equity Risk-Parity,EQ_PLD,0.013531408342073633
2023-12-01,Equity Risk-Parity,EQ_PSA,0.01944088286727825
2023-12-01,Equity Risk-Parity,EQ_QCOM,0.01281908265959358
2023-12-01,Equity Risk-Parity,EQ_SBUX,0.017632568256954285
2023-12-01,Equity Risk-Parity,EQ_SHW,0.016619384463780584
2023-12-01,Equity Risk-Parity,EQ_SLB,0.015605653208899136
2023-12-01,Equity Risk-Parity,EQ_SO,0.023321945703377773
2023-12-01,Equity Risk-Parity,EQ_T,0.024772710769806274
2023-12-01,Equity Risk-Parity,EQ_TMUS,0.0345645343988535
2023-12-01,Equity Risk-Parity,EQ_TTWO,0.017451195510512406
2023-12-01,Equity Risk-Parity,EQ_UPS,0.01645032584175757
2023-12-01,Equity Risk-Parity,EQ_USB,0.01027924197115408
2023-12-01,Equity Risk-Parity,EQ_V,0.023944111797066514
2023-12-01,Equity Risk-Parity,EQ_WFC,0.015802470197700282
2023-12-01,Equity Risk-Parity,EQ_WMT,0.038148439257678746
2023-12-01,Equity Risk-Parity,EQ_XOM,0.020116682639909993
2020-10-01,Crypto Max-Sharpe,ADA-USD,0.4244339985242423
2020-10-01,Crypto Max-Sharpe,BCH-USD,4.0640294605591675e-15
2020-10-01,Crypto Max-Sharpe,BTC-USD,0.0
2020-10-01,Crypto Max-Sharpe,EOS-USD,2.79085570903981e-17
2020-10-01,Crypto Max-Sharpe,ETC-USD,0.0
2020-10-01,Crypto Max-Sharpe,ETH-USD,0.5755660014757541
2020-10-01,Crypto Max-Sharpe,LTC-USD,2.4887780666118815e-17
2020-10-01,Crypto Max-Sharpe,TRX-USD,0.0
2020-10-01,Crypto Max-Sharpe,XLM-USD,0.0
2020-10-01,Crypto Max-Sharpe,XRP-USD,0.0
2020-11-01,Crypto Max-Sharpe,ADA-USD,0.5381896220699691
2020-11-01,Crypto Max-Sharpe,BCH-USD,0.0
2020-11-01,Crypto Max-Sharpe,BTC-USD,0.4083390737635661
2020-11-01,Crypto Max-Sharpe,EOS-USD,0.0
2020-11-01,Crypto Max-Sharpe,ETC-USD,0.0
2020-11-01,Crypto Max-Sharpe,ETH-USD,0.011070394986754578
2020-11-01,Crypto Max-Sharpe,LTC-USD,0.0
2020-11-01,Crypto Max-Sharpe,TRX-USD,0.04240090917971046
2020-11-01,Crypto Max-Sharpe,XLM-USD,0.0
2020-11-01,Crypto Max-Sharpe,XRP-USD,3.9036798897832153e-16
2020-12-01,Crypto Max-Sharpe,ADA-USD,0.18560246775565778
2020-12-01,Crypto Max-Sharpe,BCH-USD,0.0
2020-12-01,Crypto Max-Sharpe,BTC-USD,0.4794611670614191
2020-12-01,Crypto Max-Sharpe,EOS-USD,8.30032495084781e-17
2020-12-01,Crypto Max-Sharpe,ETC-USD,0.0
2020-12-01,Crypto Max-Sharpe,ETH-USD,0.15354483205946387
2020-12-01,Crypto Max-Sharpe,LTC-USD,4.305294055122903e-17
2020-12-01,Crypto Max-Sharpe,TRX-USD,0.00715935262759422
2020-12-01,Crypto Max-Sharpe,XLM-USD,0.13109300033690652
2020-12-01,Crypto Max-Sharpe,XRP-USD,0.04313918015895864
2021-01-01,Crypto Max-Sharpe,ADA-USD,0.11407750494276793
2021-01-01,Crypto Max-Sharpe,BCH-USD,1.7001024973474628e-17
2021-01-01,Crypto Max-Sharpe,BTC-USD,0.8788550347076934
2021-01-01,Crypto Max-Sharpe,EOS-USD,0.0
2021-01-01,Crypto Max-Sharpe,ETC-USD,0.0
2021-01-01,Crypto Max-Sharpe,ETH-USD,0.0070674603495386335
2021-01-01,Crypto Max-Sharpe,LTC-USD,4.1852545184741625e-17
2021-01-01,Crypto Max-Sharpe,TRX-USD,2.200429222761857e-17
2021-01-01,Crypto Max-Sharpe,XLM-USD,7.275412915119947e-17
2021-01-01,Crypto Max-Sharpe,XRP-USD,2.6534231519766572e-17
2021-02-01,Crypto Max-Sharpe,ADA-USD,0.09396940674516983
2021-02-01,Crypto Max-Sharpe,BCH-USD,0.0
2021-02-01,Crypto Max-Sharpe,BTC-USD,0.5616048148279815
2021-02-01,Crypto Max-Sharpe,EOS-USD,2.6663429672209716e-17
2021-02-01,Crypto Max-Sharpe,ETC-USD,1.1058921685901985e-16
2021-02-01,Crypto Max-Sharpe,ETH-USD,0.3374758098314636
2021-02-01,Crypto Max-Sharpe,LTC-USD,0.0
2021-02-01,Crypto Max-Sharpe,TRX-USD,4.4689101720808785e-17
2021-02-01,Crypto Max-Sharpe,XLM-USD,0.0069499685953851205
2021-02-01,Crypto Max-Sharpe,XRP-USD,0.0
2021-03-01,Crypto Max-Sharpe,ADA-USD,0.35685532301323625
2021-03-01,Crypto Max-Sharpe,BCH-USD,0.0
2021-03-01,Crypto Max-Sharpe,BTC-USD,0.6431446769867636
2021-03-01,Crypto Max-Sharpe,EOS-USD,1.0326241844952282e-17
2021-03-01,Crypto Max-Sharpe,ETC-USD,3.269908915801883e-17
2021-03-01,Crypto Max-Sharpe,ETH-USD,5.237468929026365e-17
2021-03-01,Crypto Max-Sharpe,LTC-USD,3.045499881258246e-17
2021-03-01,Crypto Max-Sharpe,TRX-USD,8.82112009914586e-17
2021-03-01,Crypto Max-Sharpe,XLM-USD,1.9427174813313937e-17
2021-03-01,Crypto Max-Sharpe,XRP-USD,0.0
2021-04-01,Crypto Max-Sharpe,ADA-USD,0.1845350776242109
2021-04-01,Crypto Max-Sharpe,BCH-USD,7.941206972913309e-19
2021-04-01,Crypto Max-Sharpe,BTC-USD,0.6846550963773401
2021-04-01,Crypto Max-Sharpe,EOS-USD,1.361005571410734e-18
2021-04-01,Crypto Max-Sharpe,ETC-USD,0.0
2021-04-01,Crypto Max-Sharpe,ETH-USD,0.01057815495352308
2021-04-01,Crypto Max-Sharpe,LTC-USD,4.296480252290547e-17
2021-04-01,Crypto Max-Sharpe,TRX-USD,0.12023167104492594
2021-04-01,Crypto Max-Sharpe,XLM-USD,0.0
2021-04-01,Crypto Max-Sharpe,XRP-USD,0.0
2021-05-01,Crypto Max-Sharpe,ADA-USD,0.22384706361833473
2021-05-01,Crypto Max-Sharpe,BCH-USD,0.0
2021-05-01,Crypto Max-Sharpe,BTC-USD,0.4930818191638701
2021-05-01,Crypto Max-Sharpe,EOS-USD,6.677696685009846e-17
2021-05-01,Crypto Max-Sharpe,ETC-USD,0.05941449512858303
2021-05-01,Crypto Max-Sharpe,ETH-USD,0.09879605337286661
2021-05-01,Crypto Max-Sharpe,LTC-USD,0.0
2021-05-01,Crypto Max-Sharpe,TRX-USD,0.07371013245296604
2021-05-01,Crypto Max-Sharpe,XLM-USD,0.0
2021-05-01,Crypto Max-Sharpe,XRP-USD,0.051150436263379596
2021-06-01,Crypto Max-Sharpe,ADA-USD,0.5090579586881533
2021-06-01,Crypto Max-Sharpe,BCH-USD,4.3355918320978076e-18
2021-06-01,Crypto Max-Sharpe,BTC-USD,0.0702242053504816
2021-06-01,Crypto Max-Sharpe,EOS-USD,1.1516100149709908e-17
2021-06-01,Crypto Max-Sharpe,ETC-USD,0.23108633934789236
2021-06-01,Crypto Max-Sharpe,ETH-USD,0.1823735108158623
2021-06-01,Crypto Max-Sharpe,LTC-USD,0.0
2021-06-01,Crypto Max-Sharpe,TRX-USD,0.0
2021-06-01,Crypto Max-Sharpe,XLM-USD,0.0
2021-06-01,Crypto Max-Sharpe,XRP-USD,0.007257985797610434
2021-07-01,Crypto Max-Sharpe,ADA-USD,0.5464268093607717
2021-07-01,Crypto Max-Sharpe,BCH-USD,4.305385785618644e-18
2021-07-01,Crypto Max-Sharpe,BTC-USD,8.493459051832184e-17
2021-07-01,Crypto Max-Sharpe,EOS-USD,0.0
2021-07-01,Crypto Max-Sharpe,ETC-USD,0.2731754665750315
2021-07-01,Crypto Max-Sharpe,ETH-USD,0.1803977240641968
2021-07-01,Crypto Max-Sharpe,LTC-USD,3.983014825853724e-18
2021-07-01,Crypto Max-Sharpe,TRX-USD,1.2269757716345628e-17
2021-07-01,Crypto Max-Sharpe,XLM-USD,1.7840896477418454e-17
2021-07-01,Crypto Max-Sharpe,XRP-USD,1.551924980257534e-17
2021-08-01,Crypto Max-Sharpe,ADA-USD,0.582855055270714
2021-08-01,Crypto Max-Sharpe,BCH-USD,2.599873217093121e-18
2021-08-01,Crypto Max-Sharpe,BTC-USD,0.0
2021-08-01,Crypto Max-Sharpe,EOS-USD,2.960660618185255e-17
2021-08-01,Crypto Max-Sharpe,ETC-USD,0.26754058666656944
2021-08-01,Crypto Max-Sharpe,ETH-USD,0.14960435806271677
2021-08-01,Crypto Max-Sharpe,LTC-USD,0.0
2021-08-01,Crypto Max-Sharpe,TRX-USD,1.283198134160346e-17
2021-08-01,Crypto Max-Sharpe,XLM-USD,1.5292141389164938e-18
2021-08-01,Crypto Max-Sharpe,XRP-USD,0.0
2021-09-01,Crypto Max-Sharpe,ADA-USD,0.6772086333662325
2021-09-01,Crypto Max-Sharpe,BCH-USD,3.1983939838279914e-18
2021-09-01,Crypto Max-Sharpe,BTC-USD,0.0
2021-09-01,Crypto Max-Sharpe,EOS-USD,0.0
2021-09-01,Crypto Max-Sharpe,ETC-USD,0.24685779598490404
2021-09-01,Crypto Max-Sharpe,ETH-USD,0.07593357064886352
2021-09-01,Crypto Max-Sharpe,LTC-USD,0.0
2021-09-01,Crypto Max-Sharpe,TRX-USD,0.0
2021-09-01,Crypto Max-Sharpe,XLM-USD,8.8597881375518e-18
2021-09-01,Crypto Max-Sharpe,XRP-USD,0.0
2021-10-01,Crypto Max-Sharpe,ADA-USD,0.5961898980989617
2021-10-01,Crypto Max-Sharpe,BCH-USD,0.0
2021-10-01,Crypto Max-Sharpe,BTC-USD,2.1017361752302499e-16
2021-10-01,Crypto Max-Sharpe,EOS-USD,0.0
2021-10-01,Crypto Max-Sharpe,ETC-USD,0.3085281144321096
2021-10-01,Crypto Max-Sharpe,ETH-USD,6.745939530890728e-17
2021-10-01,Crypto Max-Sharpe,LTC-USD,0.0
2021-10-01,Crypto Max-Sharpe,TRX-USD,1.4321124584775387e-16
2021-10-01,Crypto Max-Sharpe,XLM-USD,0.0
2021-10-01,Crypto Max-Sharpe,XRP-USD,0.09528198746892863
2021-11-01,Crypto Max-Sharpe,ADA-USD,3.1333692470731805e-16
2021-11-01,Crypto Max-Sharpe,BCH-USD,4.810234285969626e-17
2021-11-01,Crypto Max-Sharpe,BTC-USD,0.0
2021-11-01,Crypto Max-Sharpe,EOS-USD,0.0
2021-11-01,Crypto Max-Sharpe,ETC-USD,0.5439356212411257
2021-11-01,Crypto Max-Sharpe,ETH-USD,0.289900113333904
2021-11-01,Crypto Max-Sharpe,LTC-USD,3.501060162693379e-17
2021-11-01,Crypto Max-Sharpe,TRX-USD,2.6282774138425482e-17
2021-11-01,Crypto Max-Sharpe,XLM-USD,6.440603302844703e-17
2021-11-01,Crypto Max-Sharpe,XRP-USD,0.16616426542496984
2021-12-01,Crypto Max-Sharpe,ADA-USD,7.396620816965409e-17
2021-12-01,Crypto Max-Sharpe,BCH-USD,3.2015330924016164e-17
2021-12-01,Crypto Max-Sharpe,BTC-USD,2.7766901627338095e-17
2021-12-01,Crypto Max-Sharpe,EOS-USD,1.1357303967092495e-17
2021-12-01,Crypto Max-Sharpe,ETC-USD,0.4176852408524119
2021-12-01,Crypto Max-Sharpe,ETH-USD,0.5823147591475879
2021-12-01,Crypto Max-Sharpe,LTC-USD,8.818069970194469e-17
2021-12-01,Crypto Max-Sharpe,TRX-USD,0.0
2021-12-01,Crypto Max-Sharpe,XLM-USD,3.1330481149377957e-18
2021-12-01,Crypto Max-Sharpe,XRP-USD,0.0
2022-01-01,Crypto Max-Sharpe,ADA-USD,1.0091753821495075e-15
2022-01-01,Crypto Max-Sharpe,BCH-USD,2.8695834296332565e-16
2022-01-01,Crypto Max-Sharpe,BTC-USD,0.0
2022-01-01,Crypto Max-Sharpe,EOS-USD,1.8309976264826428e-17
2022-01-01,Crypto Max-Sharpe,ETC-USD,0.0
2022-01-01,Crypto Max-Sharpe,ETH-USD,1.0
2022-01-01,Crypto Max-Sharpe,LTC-USD,1.3050503123121533e-16
2022-01-01,Crypto Max-Sharpe,TRX-USD,1.8779545106057605e-19
2022-01-01,Crypto Max-Sharpe,XLM-USD,1.396784792011609e-16
2022-01-01,Crypto Max-Sharpe,XRP-USD,0.0
2022-02-01,Crypto Max-Sharpe,ADA-USD,0.1
2022-02-01,Crypto Max-Sharpe,BCH-USD,0.1
2022-02-01,Crypto Max-Sharpe,BTC-USD,0.1
2022-02-01,Crypto Max-Sharpe,EOS-USD,0.1
2022-02-01,Crypto Max-Sharpe,ETC-USD,0.1
2022-02-01,Crypto Max-Sharpe,ETH-USD,0.1
2022-02-01,Crypto Max-Sharpe,LTC-USD,0.1
2022-02-01,Crypto Max-Sharpe,TRX-USD,0.1
2022-02-01,Crypto Max-Sharpe,XLM-USD,0.1
2022-02-01,Crypto Max-Sharpe,XRP-USD,0.1
2022-03-01,Crypto Max-Sharpe,ADA-USD,0.0
2022-03-01,Crypto Max-Sharpe,BCH-USD,0.0
2022-03-01,Crypto Max-Sharpe,BTC-USD,0.06409013126398043
2022-03-01,Crypto Max-Sharpe,EOS-USD,0.0
2022-03-01,Crypto Max-Sharpe,ETC-USD,0.0
2022-03-01,Crypto Max-Sharpe,ETH-USD,0.9359098687360197
2022-03-01,Crypto Max-Sharpe,LTC-USD,0.0
2022-03-01,Crypto Max-Sharpe,TRX-USD,2.8293078003168317e-16
2022-03-01,Crypto Max-Sharpe,XLM-USD,0.0
2022-03-01,Crypto Max-Sharpe,XRP-USD,6.627416667921016e-16
2022-04-01,Crypto Max-Sharpe,ADA-USD,4.238057034958166e-17
2022-04-01,Crypto Max-Sharpe,BCH-USD,3.84300086835876e-17
2022-04-01,Crypto Max-Sharpe,BTC-USD,0.0
2022-04-01,Crypto Max-Sharpe,EOS-USD,9.292472037814027e-17
2022-04-01,Crypto Max-Sharpe,ETC-USD,1.1458165877353823e-16
2022-04-01,Crypto Max-Sharpe,ETH-USD,0.9397167202207494
2022-04-01,Crypto Max-Sharpe,LTC-USD,8.308292187678524e-17
2022-04-01,Crypto Max-Sharpe,TRX-USD,0.0
2022-04-01,Crypto Max-Sharpe,XLM-USD,7.536757861741485e-17
2022-04-01,Crypto Max-Sharpe,XRP-USD,0.06028327977925077
2022-05-01,Crypto Max-Sharpe,ADA-USD,0.1
2022-05-01,Crypto Max-Sharpe,BCH-USD,0.1
2022-05-01,Crypto Max-Sharpe,BTC-USD,0.1
2022-05-01,Crypto Max-Sharpe,EOS-USD,0.1
2022-05-01,Crypto Max-Sharpe,ETC-USD,0.1
2022-05-01,Crypto Max-Sharpe,ETH-USD,0.1
2022-05-01,Crypto Max-Sharpe,LTC-USD,0.1
2022-05-01,Crypto Max-Sharpe,TRX-USD,0.1
2022-05-01,Crypto Max-Sharpe,XLM-USD,0.1
2022-05-01,Crypto Max-Sharpe,XRP-USD,0.1
2022-06-01,Crypto Max-Sharpe,ADA-USD,0.1
2022-06-01,Crypto Max-Sharpe,BCH-USD,0.1
2022-06-01,Crypto Max-Sharpe,BTC-USD,0.1
2022-06-01,Crypto Max-Sharpe,EOS-USD,0.1
2022-06-01,Crypto Max-Sharpe,ETC-USD,0.1
2022-06-01,Crypto Max-Sharpe,ETH-USD,0.1
2022-06-01,Crypto Max-Sharpe,LTC-USD,0.1
2022-06-01,Crypto Max-Sharpe,TRX-USD,0.1
2022-06-01,Crypto Max-Sharpe,XLM-USD,0.1
2022-06-01,Crypto Max-Sharpe,XRP-USD,0.1
2022-07-01,Crypto Max-Sharpe,ADA-USD,0.1
2022-07-01,Crypto Max-Sharpe,BCH-USD,0.1
2022-07-01,Crypto Max-Sharpe,BTC-USD,0.1
2022-07-01,Crypto Max-Sharpe,EOS-USD,0.1
2022-07-01,Crypto Max-Sharpe,ETC-USD,0.1
2022-07-01,Crypto Max-Sharpe,ETH-USD,0.1
2022-07-01,Crypto Max-Sharpe,LTC-USD,0.1
2022-07-01,Crypto Max-Sharpe,TRX-USD,0.1
2022-07-01,Crypto Max-Sharpe,XLM-USD,0.1
2022-07-01,Crypto Max-Sharpe,XRP-USD,0.1
2022-08-01,Crypto Max-Sharpe,ADA-USD,0.1
2022-08-01,Crypto Max-Sharpe,BCH-USD,0.1
2022-08-01,Crypto Max-Sharpe,BTC-USD,0.1
2022-08-01,Crypto Max-Sharpe,EOS-USD,0.1
2022-08-01,Crypto Max-Sharpe,ETC-USD,0.1
2022-08-01,Crypto Max-Sharpe,ETH-USD,0.1
2022-08-01,Crypto Max-Sharpe,LTC-USD,0.1
2022-08-01,Crypto Max-Sharpe,TRX-USD,0.1
2022-08-01,Crypto Max-Sharpe,XLM-USD,0.1
2022-08-01,Crypto Max-Sharpe,XRP-USD,0.1
2022-09-01,Crypto Max-Sharpe,ADA-USD,0.1
2022-09-01,Crypto Max-Sharpe,BCH-USD,0.1
2022-09-01,Crypto Max-Sharpe,BTC-USD,0.1
2022-09-01,Crypto Max-Sharpe,EOS-USD,0.1
2022-09-01,Crypto Max-Sharpe,ETC-USD,0.1
2022-09-01,Crypto Max-Sharpe,ETH-USD,0.1
2022-09-01,Crypto Max-Sharpe,LTC-USD,0.1
2022-09-01,Crypto Max-Sharpe,TRX-USD,0.1
2022-09-01,Crypto Max-Sharpe,XLM-USD,0.1
2022-09-01,Crypto Max-Sharpe,XRP-USD,0.1
2022-10-01,Crypto Max-Sharpe,ADA-USD,0.1
2022-10-01,Crypto Max-Sharpe,BCH-USD,0.1
2022-10-01,Crypto Max-Sharpe,BTC-USD,0.1
2022-10-01,Crypto Max-Sharpe,EOS-USD,0.1
2022-10-01,Crypto Max-Sharpe,ETC-USD,0.1
2022-10-01,Crypto Max-Sharpe,ETH-USD,0.1
2022-10-01,Crypto Max-Sharpe,LTC-USD,0.1
2022-10-01,Crypto Max-Sharpe,TRX-USD,0.1
2022-10-01,Crypto Max-Sharpe,XLM-USD,0.1
2022-10-01,Crypto Max-Sharpe,XRP-USD,0.1
2022-11-01,Crypto Max-Sharpe,ADA-USD,0.1
2022-11-01,Crypto Max-Sharpe,BCH-USD,0.1
2022-11-01,Crypto Max-Sharpe,BTC-USD,0.1
2022-11-01,Crypto Max-Sharpe,EOS-USD,0.1
2022-11-01,Crypto Max-Sharpe,ETC-USD,0.1
2022-11-01,Crypto Max-Sharpe,ETH-USD,0.1
2022-11-01,Crypto Max-Sharpe,LTC-USD,0.1
2022-11-01,Crypto Max-Sharpe,TRX-USD,0.1
2022-11-01,Crypto Max-Sharpe,XLM-USD,0.1
2022-11-01,Crypto Max-Sharpe,XRP-USD,0.1
2022-12-01,Crypto Max-Sharpe,ADA-USD,0.1
2022-12-01,Crypto Max-Sharpe,BCH-USD,0.1
2022-12-01,Crypto Max-Sharpe,BTC-USD,0.1
2022-12-01,Crypto Max-Sharpe,EOS-USD,0.1
2022-12-01,Crypto Max-Sharpe,ETC-USD,0.1
2022-12-01,Crypto Max-Sharpe,ETH-USD,0.1
2022-12-01,Crypto Max-Sharpe,LTC-USD,0.1
2022-12-01,Crypto Max-Sharpe,TRX-USD,0.1
2022-12-01,Crypto Max-Sharpe,XLM-USD,0.1
2022-12-01,Crypto Max-Sharpe,XRP-USD,0.1
2023-01-01,Crypto Max-Sharpe,ADA-USD,0.1
2023-01-01,Crypto Max-Sharpe,BCH-USD,0.1
2023-01-01,Crypto Max-Sharpe,BTC-USD,0.1
2023-01-01,Crypto Max-Sharpe,EOS-USD,0.1
2023-01-01,Crypto Max-Sharpe,ETC-USD,0.1
2023-01-01,Crypto Max-Sharpe,ETH-USD,0.1
2023-01-01,Crypto Max-Sharpe,LTC-USD,0.1
2023-01-01,Crypto Max-Sharpe,TRX-USD,0.1
2023-01-01,Crypto Max-Sharpe,XLM-USD,0.1
2023-01-01,Crypto Max-Sharpe,XRP-USD,0.1
2023-02-01,Crypto Max-Sharpe,ADA-USD,0.0
2023-02-01,Crypto Max-Sharpe,BCH-USD,0.0
2023-02-01,Crypto Max-Sharpe,BTC-USD,5.016884507778217e-18
2023-02-01,Crypto Max-Sharpe,EOS-USD,3.12599841976126e-17
2023-02-01,Crypto Max-Sharpe,ETC-USD,0.0
2023-02-01,Crypto Max-Sharpe,ETH-USD,0.0
2023-02-01,Crypto Max-Sharpe,LTC-USD,1.0
2023-02-01,Crypto Max-Sharpe,TRX-USD,0.0
2023-02-01,Crypto Max-Sharpe,XLM-USD,0.0
2023-02-01,Crypto Max-Sharpe,XRP-USD,2.5153490401663703e-17
2023-03-01,Crypto Max-Sharpe,ADA-USD,3.622680370814831e-17
2023-03-01,Crypto Max-Sharpe,BCH-USD,0.0
2023-03-01,Crypto Max-Sharpe,BTC-USD,0.0
2023-03-01,Crypto Max-Sharpe,EOS-USD,0.0
2023-03-01,Crypto Max-Sharpe,ETC-USD,0.0
2023-03-01,Crypto Max-Sharpe,ETH-USD,2.914335439641036e-16
2023-03-01,Crypto Max-Sharpe,LTC-USD,1.0
2023-03-01,Crypto Max-Sharpe,TRX-USD,8.362730063314983e-17
2023-03-01,Crypto Max-Sharpe,XLM-USD,0.0
2023-03-01,Crypto Max-Sharpe,XRP-USD,8.002448827436873e-18
2023-04-01,Crypto Max-Sharpe,ADA-USD,6.936294697068806e-18
2023-04-01,Crypto Max-Sharpe,BCH-USD,5.812408100771063e-17
2023-04-01,Crypto Max-Sharpe,BTC-USD,1.9009520232171963e-16
2023-04-01,Crypto Max-Sharpe,EOS-USD,0.0
2023-04-01,Crypto Max-Sharpe,ETC-USD,0.0
2023-04-01,Crypto Max-Sharpe,ETH-USD,0.0
2023-04-01,Crypto Max-Sharpe,LTC-USD,0.6120221084975102
2023-04-01,Crypto Max-Sharpe,TRX-USD,0.0
2023-04-01,Crypto Max-Sharpe,XLM-USD,2.5286307708555915e-17
2023-04-01,Crypto Max-Sharpe,XRP-USD,0.3879778915024898
2023-05-01,Crypto Max-Sharpe,ADA-USD,0.0
2023-05-01,Crypto Max-Sharpe,BCH-USD,0.0
2023-05-01,Crypto Max-Sharpe,BTC-USD,0.22296583634516803
2023-05-01,Crypto Max-Sharpe,EOS-USD,1.6251940427875327e-17
2023-05-01,Crypto Max-Sharpe,ETC-USD,1.190444707748682e-16
2023-05-01,Crypto Max-Sharpe,ETH-USD,0.0
2023-05-01,Crypto Max-Sharpe,LTC-USD,0.6028380049353266
